44.7698287;10.3324683;960830525;Teo
45.4641943;9.1896346;960830525;Teo
22.786847;-16.3264527;960830525;Teo
51.5073219;-0.1276474;960830525;Teo
40.946053;14.375009;960830525;Teo
44.76983;10.332468;5197210469;Mario
